datetime,timestamp,temperature,humidity,light_intensity,voc,pm_1_0,pm_2_5,pm_4_0,pm_10_0,decibel,co2,pressure,formaldehyde,voc_index
2025-06-02 06:50:51,1748832651.0,21.15,58.15,80.0,0.04,3.7,3.9,3.9,3.9,60.0,426.0,1001.33,0.0,36.0
2025-06-02 06:51:51,1748832711.0,21.15,58.14,80.0,0.04,3.7,3.9,3.9,3.9,60.0,427.0,1001.32,0.0,36.0
2025-06-02 06:52:51,1748832771.0,21.15,58.14,80.0,0.04,3.7,4.0,4.0,4.0,60.0,426.0,1001.3,0.0,36.0
2025-06-02 06:53:51,1748832831.0,21.15,58.16,80.0,0.04,3.8,4.1,4.1,4.1,60.0,425.0,1001.31,0.0,36.0
2025-06-02 06:54:51,1748832891.0,21.16,58.16,80.0,0.04,3.8,4.0,4.0,4.0,60.0,424.0,1001.3,0.0,35.0
2025-06-02 06:55:51,1748832951.0,21.15,58.14,80.0,0.04,3.4,3.6,3.6,3.6,60.0,420.0,1001.31,0.0,35.0
2025-06-02 06:56:51,1748833011.0,21.15,58.13,80.0,0.04,3.3,3.4,3.4,3.4,60.0,420.0,1001.3,0.0,35.0
2025-06-02 06:57:51,1748833071.0,21.15,58.12,80.0,0.04,3.7,4.0,4.0,4.0,60.0,418.0,1001.29,0.0,35.0
2025-06-02 06:58:51,1748833131.0,21.15,58.13,80.0,0.04,3.7,3.9,3.9,3.9,60.0,418.0,1001.27,0.0,34.0
2025-06-02 06:59:51,1748833191.0,21.14,58.17,80.0,0.04,3.8,4.1,4.1,4.1,60.0,416.0,1001.27,0.0,34.0
2025-06-02 07:00:51,1748833251.0,21.14,58.16,80.0,0.04,3.9,4.1,4.1,4.1,60.0,418.0,1001.28,0.0,34.0
2025-06-02 07:01:51,1748833311.0,21.14,58.17,80.0,0.04,3.7,3.9,3.9,3.9,60.0,422.0,1001.3,0.0,34.0
2025-06-02 07:02:51,1748833371.0,21.14,58.16,80.0,0.04,3.3,3.5,3.5,3.5,60.0,424.0,1001.34,0.0,34.0
2025-06-02 07:03:51,1748833431.0,21.14,58.17,80.0,0.03,3.5,3.7,3.7,3.7,60.0,423.0,1001.39,0.0,34.0
2025-06-02 07:04:51,1748833491.0,21.15,58.19,80.0,0.03,3.8,4.0,4.0,4.0,60.0,424.0,1001.43,0.0,33.0
2025-06-02 07:05:51,1748833551.0,21.14,58.18,80.0,0.03,3.9,4.1,4.1,4.1,60.0,424.0,1001.44,0.0,33.0
2025-06-02 07:06:51,1748833611.0,21.14,58.16,80.0,0.03,3.7,3.9,3.9,3.9,60.0,420.0,1001.44,0.0,33.0
2025-06-02 07:07:51,1748833671.0,21.14,58.15,80.0,0.03,3.7,3.9,3.9,3.9,60.0,423.0,1001.42,0.0,33.0
2025-06-02 07:08:51,1748833731.0,21.14,58.15,80.0,0.03,3.8,4.0,4.0,4.0,60.0,419.0,1001.4,0.0,33.0
2025-06-02 07:09:51,1748833791.0,21.14,58.19,80.0,0.03,3.6,3.8,3.8,3.8,60.0,419.0,1001.4,0.0,33.0
2025-06-02 07:10:51,1748833851.0,21.14,58.19,80.0,0.03,3.7,4.0,4.0,4.0,60.0,418.0,1001.41,0.0,33.0
2025-06-02 07:11:51,1748833911.0,21.14,58.2,80.0,0.03,3.1,3.3,3.3,3.3,60.0,414.0,1001.4,0.0,33.0
2025-06-02 07:12:51,1748833971.0,21.14,58.24,80.0,0.03,3.9,4.1,4.1,4.1,60.0,411.0,1001.37,0.0,33.0
2025-06-02 07:13:51,1748834031.0,21.14,58.21,80.0,0.03,3.5,3.7,3.7,3.7,60.0,409.0,1001.34,0.0,33.0
2025-06-02 07:14:51,1748834091.0,21.14,58.25,80.0,0.03,3.5,3.7,3.7,3.7,60.0,411.0,1001.31,0.0,33.0
2025-06-02 07:15:51,1748834151.0,21.14,58.25,80.0,0.03,3.9,4.1,4.1,4.1,60.0,415.0,1001.32,0.0,33.0
2025-06-02 07:16:51,1748834211.0,21.14,58.3,80.0,0.03,3.4,3.7,3.7,3.7,60.0,417.0,1001.35,0.0,33.0
2025-06-02 07:17:51,1748834271.0,21.14,58.31,80.0,0.03,3.3,3.5,3.5,3.5,60.0,419.0,1001.4,0.0,33.0
2025-06-02 07:18:51,1748834331.0,21.14,58.3,80.0,0.03,3.5,3.7,3.7,3.7,60.0,422.0,1001.43,0.0,33.0
2025-06-02 07:19:51,1748834391.0,21.14,58.33,80.0,0.03,3.8,4.0,4.0,4.0,60.0,419.0,1001.46,0.0,33.0
2025-06-02 07:20:51,1748834451.0,21.14,58.33,80.0,0.03,3.5,3.8,3.8,3.8,60.0,423.0,1001.48,0.0,33.0
2025-06-02 07:21:51,1748834511.0,21.14,58.33,80.0,0.03,3.5,3.7,3.7,3.7,60.0,426.0,1001.47,0.0,33.0
2025-06-02 07:22:51,1748834571.0,21.14,58.31,80.0,0.03,3.9,4.1,4.1,4.1,60.0,428.0,1001.46,0.0,33.0
2025-06-02 07:23:51,1748834631.0,21.14,58.31,80.0,0.03,3.3,3.5,3.5,3.5,60.0,422.0,1001.44,0.0,33.0
2025-06-02 07:24:51,1748834691.0,21.15,58.29,80.0,0.03,3.5,3.7,3.7,3.7,60.0,419.0,1001.44,0.0,33.0
2025-06-02 07:25:51,1748834751.0,21.15,58.26,80.0,0.03,3.6,3.8,3.8,3.8,60.0,420.0,1001.45,0.0,34.0
2025-06-02 07:26:51,1748834811.0,21.15,58.18,80.0,0.04,3.4,3.6,3.6,3.6,60.0,423.0,1001.44,0.0,34.0
2025-06-02 07:27:51,1748834871.0,21.15,58.14,80.0,0.04,3.3,3.5,3.5,3.5,60.0,428.0,1001.43,0.0,34.0
2025-06-02 07:28:51,1748834931.0,21.15,58.09,80.0,0.04,3.7,3.9,3.9,3.9,60.0,431.0,1001.42,0.0,34.0
2025-06-02 07:29:51,1748834991.0,21.15,58.08,80.0,0.04,3.5,3.7,3.7,3.7,60.0,430.0,1001.42,0.0,34.0
2025-06-02 07:30:51,1748835051.0,21.15,58.1,80.0,0.04,4.0,4.2,4.2,4.2,60.0,431.0,1001.41,0.0,34.0
2025-06-02 07:31:51,1748835111.0,21.15,58.04,80.0,0.04,3.7,3.9,3.9,3.9,60.0,424.0,1001.41,0.0,34.0
2025-06-02 07:32:51,1748835171.0,21.15,58.0,80.0,0.04,3.4,3.6,3.6,3.6,60.0,422.0,1001.41,0.0,34.0
2025-06-02 07:33:51,1748835231.0,21.15,58.01,80.0,0.04,3.7,4.0,4.0,4.0,61.0,424.0,1001.44,0.0,35.0
2025-06-02 07:34:51,1748835291.0,21.15,58.01,80.0,0.04,3.9,4.1,4.1,4.1,60.0,420.0,1001.5,0.0,35.0
2025-06-02 07:35:51,1748835351.0,21.15,57.99,80.0,0.04,3.4,3.6,3.6,3.6,60.0,425.0,1001.51,0.0,35.0
2025-06-02 07:36:51,1748835411.0,21.16,58.0,80.0,0.04,3.7,4.0,4.0,4.0,60.0,425.0,1001.52,0.0,35.0
2025-06-02 07:37:51,1748835471.0,21.16,58.03,80.0,0.04,3.7,3.9,3.9,3.9,60.0,423.0,1001.52,0.0,35.0
2025-06-02 07:38:51,1748835531.0,21.16,58.02,80.0,0.04,3.6,3.8,3.8,3.8,60.0,424.0,1001.52,0.0,35.0
2025-06-02 07:39:51,1748835591.0,21.16,58.05,80.0,0.04,3.6,3.8,3.8,3.8,60.0,425.0,1001.53,0.0,35.0
2025-06-02 07:40:51,1748835651.0,21.17,58.09,80.0,0.04,3.9,4.1,4.1,4.1,60.0,423.0,1001.53,0.0,35.0
2025-06-02 07:41:51,1748835711.0,21.17,58.09,80.0,0.04,3.9,4.1,4.1,4.1,60.0,420.0,1001.55,0.0,35.0
2025-06-02 07:42:51,1748835771.0,21.17,58.09,80.0,0.04,3.8,4.0,4.0,4.0,61.0,419.0,1001.56,0.0,35.0
2025-06-02 07:43:51,1748835831.0,21.18,58.13,80.0,0.04,3.8,4.0,4.0,4.0,60.0,423.0,1001.55,0.0,35.0
2025-06-02 07:44:51,1748835891.0,21.18,58.14,80.0,0.04,3.8,4.0,4.0,4.0,60.0,427.0,1001.52,0.0,35.0
2025-06-02 07:45:51,1748835951.0,21.18,58.16,80.0,0.04,3.7,3.9,3.9,3.9,61.0,427.0,1001.49,0.0,35.0
2025-06-02 07:46:51,1748836011.0,21.18,58.18,80.0,0.04,3.5,3.7,3.7,3.7,60.0,424.0,1001.46,0.0,36.0
2025-06-02 07:47:51,1748836071.0,21.19,58.19,80.0,0.04,3.6,3.8,3.8,3.8,60.0,423.0,1001.46,0.0,36.0
2025-06-02 07:48:51,1748836131.0,21.2,58.17,80.0,0.04,3.8,4.1,4.1,4.1,60.0,424.0,1001.46,0.0,36.0
2025-06-02 07:49:51,1748836191.0,21.2,58.16,80.0,0.04,3.7,3.9,3.9,3.9,60.0,423.0,1001.48,0.0,36.0
2025-06-02 07:50:51,1748836251.0,21.2,58.17,80.0,0.04,3.9,4.1,4.1,4.1,60.0,421.0,1001.52,0.0,36.0
2025-06-02 07:51:51,1748836311.0,21.2,58.15,80.0,0.04,3.5,3.7,3.7,3.7,60.0,419.0,1001.55,0.0,36.0
2025-06-02 07:52:51,1748836371.0,21.19,58.15,80.0,0.04,3.8,4.0,4.0,4.0,60.0,421.0,1001.59,0.0,36.0
2025-06-02 07:53:51,1748836431.0,21.2,58.12,80.0,0.04,4.0,4.2,4.2,4.2,60.0,424.0,1001.6,0.0,37.0
2025-06-02 07:54:51,1748836491.0,21.2,58.09,80.0,0.04,3.7,3.9,3.9,3.9,60.0,422.0,1001.61,0.0,37.0
2025-06-02 07:55:51,1748836551.0,21.2,58.08,80.0,0.04,3.6,3.8,3.8,3.8,60.0,422.0,1001.62,0.0,37.0
2025-06-02 07:56:51,1748836611.0,21.2,58.07,80.0,0.04,4.0,4.3,4.3,4.3,60.0,419.0,1001.62,0.0,37.0
2025-06-02 07:57:51,1748836671.0,21.19,58.07,80.0,0.04,3.9,4.1,4.1,4.1,60.0,419.0,1001.61,0.0,37.0
2025-06-02 07:58:51,1748836731.0,21.19,58.07,80.0,0.04,3.8,4.0,4.0,4.0,60.0,422.0,1001.6,0.0,37.0
2025-06-02 07:59:51,1748836791.0,21.18,58.09,80.0,0.04,3.9,4.1,4.1,4.1,60.0,424.0,1001.6,0.0,37.0
2025-06-02 08:00:51,1748836851.0,21.18,58.11,80.0,0.04,3.9,4.1,4.1,4.1,60.0,420.0,1001.58,0.0,37.0
2025-06-02 08:01:51,1748836911.0,21.18,58.13,80.0,0.04,4.0,4.3,4.3,4.3,60.0,422.0,1001.56,0.0,37.0
2025-06-02 08:02:51,1748836971.0,21.17,58.13,80.0,0.04,3.8,4.0,4.0,4.0,60.0,425.0,1001.55,0.0,37.0
2025-06-02 08:03:51,1748837031.0,21.17,58.17,80.0,0.04,3.5,3.7,3.7,3.7,60.0,431.0,1001.55,0.0,37.0
2025-06-02 08:04:51,1748837091.0,21.17,58.15,80.0,0.04,3.6,3.8,3.8,3.8,60.0,433.0,1001.55,0.0,37.0
2025-06-02 08:05:51,1748837151.0,21.17,58.17,80.0,0.04,4.0,4.2,4.2,4.2,60.0,435.0,1001.57,0.0,37.0
2025-06-02 08:06:51,1748837211.0,21.17,58.18,80.0,0.04,3.9,4.1,4.1,4.1,60.0,428.0,1001.58,0.0,38.0
2025-06-02 08:07:51,1748837271.0,21.17,58.19,80.0,0.04,3.9,4.2,4.2,4.2,60.0,427.0,1001.59,0.0,38.0
2025-06-02 08:08:51,1748837331.0,21.18,58.17,80.0,0.04,4.1,4.4,4.4,4.4,60.0,428.0,1001.59,0.0,38.0
2025-06-02 08:09:51,1748837391.0,21.18,58.2,80.0,0.04,3.8,4.0,4.0,4.0,60.0,424.0,1001.59,0.0,38.0
2025-06-02 08:10:51,1748837451.0,21.18,58.21,80.0,0.04,3.9,4.2,4.2,4.2,60.0,417.0,1001.62,0.0,38.0
2025-06-02 08:11:51,1748837511.0,21.19,58.19,80.0,0.04,4.0,4.2,4.2,4.2,60.0,418.0,1001.63,0.0,38.0
2025-06-02 08:12:51,1748837571.0,21.19,58.21,80.0,0.04,4.1,4.3,4.3,4.3,60.0,417.0,1001.66,0.0,38.0
2025-06-02 08:13:51,1748837631.0,21.2,58.19,80.0,0.04,4.2,4.4,4.4,4.4,60.0,419.0,1001.68,0.0,38.0
2025-06-02 08:14:51,1748837691.0,21.2,58.18,80.0,0.04,4.2,4.4,4.4,4.4,60.0,423.0,1001.7,0.0,39.0
2025-06-02 08:15:51,1748837751.0,21.2,58.15,80.0,0.04,4.1,4.4,4.4,4.4,60.0,427.0,1001.66,0.0,39.0
2025-06-02 08:16:51,1748837811.0,21.2,58.19,80.0,0.04,4.3,4.5,4.5,4.5,60.0,421.0,1001.65,0.0,39.0
2025-06-02 08:17:51,1748837871.0,21.2,58.19,80.0,0.04,4.2,4.4,4.4,4.4,60.0,416.0,1001.66,0.0,39.0
2025-06-02 08:18:51,1748837931.0,21.2,58.18,80.0,0.04,4.2,4.4,4.4,4.4,60.0,418.0,1001.69,0.0,39.0
2025-06-02 08:19:51,1748837991.0,21.19,58.17,80.0,0.04,4.1,4.3,4.3,4.3,60.0,421.0,1001.71,0.0,39.0
2025-06-02 08:20:51,1748838051.0,21.19,58.18,80.0,0.04,4.0,4.2,4.2,4.2,60.0,419.0,1001.74,0.0,39.0
2025-06-02 08:21:51,1748838111.0,21.19,58.16,80.0,0.04,4.3,4.6,4.6,4.6,60.0,421.0,1001.75,0.0,39.0
2025-06-02 08:22:51,1748838171.0,21.2,58.12,80.0,0.04,4.2,4.4,4.4,4.4,60.0,422.0,1001.73,0.0,39.0
2025-06-02 08:23:51,1748838231.0,21.19,58.09,80.0,0.04,4.1,4.4,4.4,4.4,60.0,421.0,1001.72,0.0,39.0
2025-06-02 08:24:51,1748838291.0,21.19,58.07,80.0,0.04,4.3,4.6,4.6,4.6,60.0,421.0,1001.72,0.0,39.0
2025-06-02 08:25:51,1748838351.0,21.2,58.02,80.0,0.04,3.9,4.2,4.2,4.2,60.0,421.0,1001.7,0.0,39.0
2025-06-02 08:26:51,1748838411.0,21.21,58.02,80.0,0.04,3.7,3.9,3.9,3.9,61.0,419.0,1001.69,0.0,39.0
2025-06-02 08:27:51,1748838471.0,21.22,57.91,80.0,0.04,4.2,4.5,4.5,4.5,60.0,421.0,1001.69,0.0,40.0
2025-06-02 08:28:51,1748838531.0,21.24,57.83,80.0,0.04,4.2,4.5,4.5,4.5,60.0,423.0,1001.69,0.0,40.0
2025-06-02 08:29:51,1748838591.0,21.26,57.76,80.0,0.04,3.3,3.5,3.5,3.5,60.0,426.0,1001.69,0.0,41.0
2025-06-02 08:30:51,1748838651.0,21.27,57.68,80.0,0.04,3.2,3.4,3.4,3.4,60.0,423.0,1001.68,0.0,41.0
2025-06-02 08:31:51,1748838711.0,21.29,57.61,80.0,0.04,3.7,3.9,3.9,3.9,60.0,424.0,1001.67,0.0,42.0
2025-06-02 08:32:51,1748838771.0,21.31,57.53,80.0,0.04,3.4,3.6,3.6,3.6,60.0,431.0,1001.66,0.0,42.0
2025-06-02 08:33:51,1748838831.0,21.32,57.44,80.0,0.04,3.4,3.6,3.6,3.6,60.0,433.0,1001.66,0.0,43.0
2025-06-02 08:34:51,1748838891.0,21.33,57.41,80.0,0.04,3.6,3.8,3.8,3.8,60.0,432.0,1001.7,0.0,43.0
2025-06-02 08:35:51,1748838951.0,21.33,57.45,80.0,0.04,3.4,3.7,3.7,3.7,60.0,436.0,1001.73,0.0,43.0
2025-06-02 08:36:51,1748839011.0,21.34,57.41,80.0,0.04,3.7,3.9,3.9,3.9,61.0,434.0,1001.77,0.0,44.0
2025-06-02 08:37:51,1748839071.0,21.34,57.38,80.0,0.04,3.7,3.9,3.9,3.9,60.0,436.0,1001.81,0.0,44.0
2025-06-02 08:38:51,1748839131.0,21.34,57.36,80.0,0.04,3.4,3.6,3.6,3.6,60.0,436.0,1001.82,0.0,44.0
2025-06-02 08:39:51,1748839191.0,21.34,57.34,80.0,0.04,3.7,3.9,3.9,3.9,60.0,434.0,1001.82,0.0,44.0
2025-06-02 08:40:51,1748839251.0,21.33,57.39,80.0,0.04,4.1,4.4,4.4,4.4,60.0,437.0,1001.81,0.0,44.0
2025-06-02 08:41:51,1748839311.0,21.33,57.41,80.0,0.04,4.2,4.4,4.4,4.4,60.0,439.0,1001.85,0.0,44.0
2025-06-02 08:42:51,1748839371.0,21.31,57.48,80.0,0.04,4.4,4.7,4.7,4.7,61.0,437.0,1001.83,0.0,44.0
2025-06-02 08:43:51,1748839431.0,21.29,57.55,80.0,0.04,4.2,4.5,4.5,4.5,60.0,436.0,1001.82,0.0,44.0
2025-06-02 08:44:51,1748839491.0,21.27,57.66,80.0,0.04,4.3,4.5,4.5,4.5,60.0,431.0,1001.81,0.0,44.0
2025-06-02 08:45:51,1748839551.0,21.26,57.77,80.0,0.04,4.4,4.7,4.7,4.7,60.0,431.0,1001.82,0.0,43.0
2025-06-02 08:46:51,1748839611.0,21.24,57.85,80.0,0.04,4.6,4.8,4.8,4.8,60.0,428.0,1001.81,0.0,43.0
2025-06-02 08:47:51,1748839671.0,21.22,57.97,80.0,0.04,4.6,4.9,4.9,4.9,60.0,432.0,1001.81,0.0,43.0
2025-06-02 08:48:51,1748839731.0,21.21,58.04,80.0,0.04,4.2,4.4,4.4,4.4,60.0,430.0,1001.81,0.0,43.0
2025-06-02 08:49:51,1748839791.0,21.21,58.11,80.0,0.04,4.3,4.5,4.5,4.5,60.0,435.0,1001.79,0.0,42.0
2025-06-02 08:50:51,1748839851.0,21.2,58.13,80.0,0.04,4.1,4.4,4.4,4.4,60.0,437.0,1001.77,0.0,42.0
2025-06-02 08:51:51,1748839911.0,21.2,58.16,80.0,0.04,3.8,4.0,4.0,4.0,60.0,431.0,1001.74,0.0,42.0
2025-06-02 08:52:51,1748839971.0,21.2,58.14,80.0,0.04,4.1,4.4,4.4,4.4,60.0,424.0,1001.73,0.0,42.0
2025-06-02 08:53:51,1748840031.0,21.2,58.17,80.0,0.04,3.9,4.1,4.1,4.1,60.0,422.0,1001.73,0.0,42.0
2025-06-02 08:54:51,1748840091.0,21.2,58.15,80.0,0.04,4.2,4.5,4.5,4.5,60.0,424.0,1001.73,0.0,42.0
2025-06-02 08:55:51,1748840151.0,21.21,58.2,80.0,0.04,4.2,4.4,4.4,4.4,60.0,426.0,1001.73,0.0,42.0
2025-06-02 08:56:51,1748840211.0,21.21,58.2,80.0,0.04,4.2,4.4,4.4,4.4,60.0,427.0,1001.74,0.0,42.0
2025-06-02 08:57:51,1748840271.0,21.2,58.22,80.0,0.04,4.2,4.5,4.5,4.5,60.0,432.0,1001.74,0.0,42.0
2025-06-02 08:58:51,1748840331.0,21.2,58.27,80.0,0.04,4.2,4.4,4.4,4.4,60.0,432.0,1001.74,0.0,42.0
2025-06-02 08:59:51,1748840391.0,21.2,58.27,80.0,0.04,4.1,4.3,4.3,4.3,60.0,433.0,1001.74,0.0,42.0
2025-06-02 09:00:51,1748840451.0,21.19,58.32,80.0,0.04,4.0,4.2,4.2,4.2,60.0,438.0,1001.75,0.0,42.0
2025-06-02 09:01:51,1748840511.0,21.18,58.38,80.0,0.04,4.3,4.6,4.6,4.6,60.0,440.0,1001.76,0.0,42.0
2025-06-02 09:02:51,1748840571.0,21.18,58.38,80.0,0.04,3.8,4.1,4.1,4.1,60.0,434.0,1001.79,0.0,42.0
2025-06-02 09:03:51,1748840631.0,21.17,58.41,80.0,0.04,3.7,4.0,4.0,4.0,60.0,433.0,1001.84,0.0,42.0
2025-06-02 09:04:51,1748840691.0,21.17,58.4,80.0,0.04,3.5,3.7,3.7,3.7,60.0,437.0,1001.86,0.0,42.0
2025-06-02 09:05:51,1748840751.0,21.17,58.42,80.0,0.04,4.0,4.3,4.3,4.3,60.0,436.0,1001.83,0.0,42.0
2025-06-02 09:06:51,1748840811.0,21.18,58.37,80.0,0.04,3.7,3.9,3.9,3.9,60.0,430.0,1001.83,0.0,42.0
2025-06-02 09:07:51,1748840871.0,21.18,58.37,80.0,0.04,3.9,4.1,4.1,4.1,60.0,426.0,1001.83,0.0,42.0
2025-06-02 09:08:51,1748840931.0,21.17,58.31,80.0,0.04,4.2,4.5,4.5,4.5,60.0,429.0,1001.84,0.0,42.0
2025-06-02 09:09:51,1748840991.0,21.17,58.23,80.0,0.04,4.2,4.4,4.4,4.4,60.0,427.0,1001.84,0.0,42.0
2025-06-02 09:10:51,1748841051.0,21.17,58.19,80.0,0.04,4.0,4.2,4.2,4.2,60.0,425.0,1001.86,0.0,42.0
2025-06-02 09:11:51,1748841111.0,21.17,58.17,80.0,0.04,3.4,3.6,3.6,3.6,60.0,429.0,1001.87,0.0,42.0
2025-06-02 09:12:51,1748841171.0,21.17,58.17,80.0,0.04,3.6,3.9,3.9,3.9,60.0,429.0,1001.88,0.0,42.0
2025-06-02 09:13:51,1748841231.0,21.17,58.17,80.0,0.04,3.7,3.9,3.9,3.9,60.0,431.0,1001.87,0.0,42.0
2025-06-02 09:14:51,1748841291.0,21.17,58.16,80.0,0.04,4.0,4.2,4.2,4.2,60.0,435.0,1001.86,0.0,41.0
2025-06-02 09:15:51,1748841351.0,21.17,58.13,80.0,0.04,3.5,3.8,3.8,3.8,60.0,434.0,1001.84,0.0,41.0
2025-06-02 09:16:51,1748841411.0,21.17,58.16,80.0,0.04,4.0,4.2,4.2,4.2,60.0,433.0,1001.82,0.0,41.0
2025-06-02 09:17:51,1748841471.0,21.16,58.19,80.0,0.04,3.8,4.0,4.0,4.0,60.0,430.0,1001.8,0.0,41.0
2025-06-02 09:18:51,1748841531.0,21.16,58.2,80.0,0.04,3.8,4.1,4.1,4.1,60.0,425.0,1001.79,0.0,41.0
2025-06-02 09:19:51,1748841591.0,21.16,58.24,80.0,0.04,4.0,4.2,4.2,4.2,60.0,420.0,1001.78,0.0,41.0
2025-06-02 09:20:51,1748841651.0,21.16,58.25,80.0,0.04,3.7,3.9,3.9,3.9,60.0,417.0,1001.82,0.0,41.0
2025-06-02 09:21:51,1748841711.0,21.15,58.34,80.0,0.04,3.9,4.1,4.1,4.1,60.0,418.0,1001.84,0.0,40.0
2025-06-02 09:22:51,1748841771.0,21.14,58.39,80.0,0.04,3.6,3.9,3.9,3.9,60.0,421.0,1001.85,0.0,40.0
2025-06-02 09:23:51,1748841831.0,21.14,58.5,80.0,0.04,4.0,4.2,4.2,4.2,60.0,422.0,1001.85,0.0,40.0
2025-06-02 09:24:51,1748841891.0,21.14,58.5,80.0,0.04,3.8,4.0,4.0,4.0,60.0,420.0,1001.82,0.0,40.0
2025-06-02 09:25:51,1748841951.0,21.14,58.58,80.0,0.04,3.7,4.0,4.0,4.0,60.0,422.0,1001.78,0.0,40.0
2025-06-02 09:26:51,1748842011.0,21.14,58.65,80.0,0.04,3.8,4.1,4.1,4.1,60.0,427.0,1001.76,0.0,40.0
2025-06-02 09:27:51,1748842071.0,21.14,58.75,80.0,0.04,3.8,4.0,4.0,4.0,60.0,423.0,1001.74,0.0,40.0
2025-06-02 09:28:51,1748842131.0,21.15,58.76,80.0,0.04,3.4,3.6,3.6,3.6,60.0,422.0,1001.73,0.0,40.0
2025-06-02 09:29:51,1748842191.0,21.15,58.82,80.0,0.04,3.7,3.9,3.9,3.9,60.0,420.0,1001.7,0.0,40.0
2025-06-02 09:30:51,1748842251.0,21.15,58.91,80.0,0.04,4.1,4.3,4.3,4.3,60.0,423.0,1001.7,0.0,40.0
2025-06-02 09:31:51,1748842311.0,21.16,58.87,80.0,0.04,3.9,4.1,4.1,4.1,60.0,426.0,1001.69,0.0,40.0
2025-06-02 09:32:51,1748842371.0,21.16,58.92,80.0,0.04,4.2,4.4,4.4,4.4,60.0,430.0,1001.68,0.0,40.0
2025-06-02 09:33:51,1748842431.0,21.16,58.96,80.0,0.04,3.8,4.0,4.0,4.0,60.0,429.0,1001.67,0.0,40.0
2025-06-02 09:34:51,1748842491.0,21.17,58.97,80.0,0.04,3.6,3.9,3.9,3.9,60.0,427.0,1001.68,0.0,40.0
2025-06-02 09:35:51,1748842551.0,21.16,58.94,80.0,0.04,4.0,4.2,4.2,4.2,60.0,426.0,1001.68,0.0,40.0
2025-06-02 09:36:51,1748842611.0,21.16,58.95,80.0,0.04,3.8,4.1,4.1,4.1,60.0,429.0,1001.7,0.0,40.0
2025-06-02 09:37:51,1748842671.0,21.16,58.95,80.0,0.04,3.9,4.2,4.2,4.2,60.0,430.0,1001.71,0.0,41.0
2025-06-02 09:38:51,1748842731.0,21.17,58.99,80.0,0.04,3.9,4.1,4.1,4.1,60.0,431.0,1001.73,0.0,41.0
2025-06-02 09:39:51,1748842791.0,21.17,58.97,80.0,0.04,3.8,4.0,4.0,4.0,60.0,425.0,1001.74,0.0,41.0
2025-06-02 09:40:51,1748842851.0,21.17,58.97,80.0,0.04,3.4,3.6,3.6,3.6,60.0,421.0,1001.75,0.0,41.0
2025-06-02 09:41:51,1748842911.0,21.17,59.0,80.0,0.04,4.2,4.4,4.4,4.4,60.0,422.0,1001.75,0.0,42.0
2025-06-02 09:42:51,1748842971.0,21.18,58.97,80.0,0.04,3.7,3.9,3.9,3.9,60.0,423.0,1001.73,0.0,52.0
2025-06-02 09:43:51,1748843031.0,21.18,58.92,80.0,0.07,4.0,4.2,4.2,4.2,60.0,422.0,1001.72,0.0,98.0
2025-06-02 09:44:51,1748843091.0,21.18,58.89,80.0,0.12,4.4,4.6,4.6,4.6,60.0,419.0,1001.69,0.0,162.0
2025-06-02 09:45:51,1748843151.0,21.18,58.82,80.0,0.19,3.9,4.2,4.2,4.2,60.0,423.0,1001.67,0.0,218.0
2025-06-02 09:46:51,1748843211.0,21.18,58.74,80.0,0.26,4.2,4.4,4.4,4.4,60.0,429.0,1001.64,0.0,264.0
2025-06-02 09:47:51,1748843271.0,21.18,58.66,82.0,0.32,4.3,4.5,4.5,4.5,61.0,429.0,1001.62,0.0,297.0
2025-06-02 09:48:51,1748843331.0,21.18,58.58,82.0,0.37,4.0,4.2,4.2,4.2,61.0,428.0,1001.6,0.0,320.0
2025-06-02 09:49:51,1748843391.0,21.18,58.54,82.0,0.42,4.1,4.3,4.3,4.3,60.0,427.0,1001.61,0.0,335.0
2025-06-02 09:50:51,1748843451.0,21.17,58.48,82.0,0.44,4.1,4.3,4.3,4.3,61.0,426.0,1001.59,0.0,346.0
2025-06-02 09:51:51,1748843511.0,21.18,58.42,82.0,0.46,4.1,4.4,4.4,4.4,61.0,422.0,1001.59,0.0,350.0
2025-06-02 09:52:51,1748843571.0,21.17,58.39,82.0,0.47,4.4,4.7,4.7,4.7,60.0,425.0,1001.58,0.0,354.0
2025-06-02 09:53:51,1748843631.0,21.18,58.35,82.0,0.48,4.1,4.3,4.3,4.3,60.0,432.0,1001.58,0.0,356.0
2025-06-02 09:54:51,1748843691.0,21.18,58.31,82.0,0.48,4.1,4.4,4.4,4.4,61.0,433.0,1001.58,0.0,357.0
2025-06-02 09:55:51,1748843751.0,21.18,58.3,82.0,0.48,4.3,4.5,4.5,4.5,60.0,431.0,1001.57,0.0,356.0
2025-06-02 09:56:51,1748843811.0,21.19,58.33,82.0,0.47,4.2,4.4,4.4,4.4,60.0,433.0,1001.57,0.0,354.0
2025-06-02 09:57:51,1748843871.0,21.19,58.29,82.0,0.46,4.4,4.6,4.6,4.6,60.0,436.0,1001.59,0.0,350.0
2025-06-02 09:58:51,1748843931.0,21.2,58.32,82.0,0.45,4.3,4.6,4.6,4.6,60.0,436.0,1001.59,0.0,345.0
2025-06-02 09:59:51,1748843991.0,21.21,58.33,82.0,0.44,4.2,4.4,4.4,4.4,60.0,436.0,1001.59,0.0,343.0
